aX, aY, aZ, gX, gY, gZ, mX, mY, mZ
0.2520,0.8389,1.1765,0.3662,33.9966,-32.6538,11.5845,-26.1108,-2.3804
0.2150,0.7209,1.0836,1.6479,37.8418,-38.2080,12.6099,-26.2451,-2.5146
0.1993,0.6573,1.0425,0.1221,39.0625,-42.7856,12.6099,-26.2451,-2.5146
0.1699,0.6206,0.9725,-3.2349,40.3442,-46.6919,12.6099,-26.2451,-2.5146
0.1572,0.6100,0.9205,-8.4229,40.6494,-53.5278,12.6099,-26.2451,-2.5146
0.1040,0.6222,0.8561,-10.6201,40.2222,-57.6172,13.8794,-26.3306,-3.8940
0.0754,0.6174,0.8062,-11.6577,39.7339,-62.1338,13.8794,-26.3306,-3.8940
0.0254,0.6074,0.7725,-12.0850,39.3066,-67.4438,13.8794,-26.3306,-3.8940
0.0051,0.5719,0.7183,-15.6250,37.9028,-78.1250,13.8794,-26.3306,-3.8940
-0.0652,0.4514,0.6218,-15.8081,36.6821,-82.9468,13.8794,-26.3306,-3.8940
-0.0936,0.3608,0.5410,-13.6719,35.5225,-87.0972,15.3687,-26.2939,-4.1626
-0.1276,0.2452,0.4374,-5.2490,31.1890,-93.1396,15.3687,-26.2939,-4.1626
-0.1682,0.0190,0.1877,-2.5024,27.3438,-94.6655,15.3687,-26.2939,-4.1626
-0.1704,-0.1079,0.0719,-1.0986,21.9727,-95.4590,15.3687,-26.2939,-4.1626
-0.1638,-0.2457,-0.0226,2.0752,7.2632,-93.1396,16.9922,-25.6104,-5.5054
-0.1467,-0.5406,-0.1282,1.4038,-1.0376,-90.4541,16.9922,-25.6104,-5.5054
-0.1357,-0.6779,-0.1379,-3.3569,-9.3994,-86.7310,16.9922,-25.6104,-5.5054
-0.1198,-0.7866,-0.1366,-5.8594,-26.6113,-74.9512,16.9922,-25.6104,-5.5054
-0.0765,-0.9972,-0.1722,-7.2021,-34.8511,-67.9321,16.9922,-25.6104,-5.5054
-0.0582,-1.1355,-0.1920,-6.9580,-43.6401,-59.8145,16.3696,-25.7202,-4.9072
-0.0444,-1.2590,-0.1935,-4.8218,-62.0728,-39.1235,16.3696,-25.7202,-4.9072
-0.0190,-1.2983,-0.1558,-7.2021,-71.2280,-27.1606,16.3696,-25.7202,-4.9072
-0.0104,-1.2540,-0.1595,-10.7422,-80.0171,-15.0757,16.3696,-25.7202,-4.9072
0.0038,-1.1777,-0.1687,-12.6953,-98.6938,5.0659,14.6484,-25.5981,-4.4678
-0.0034,-1.0582,-0.1027,-11.9019,-108.7646,13.9160,14.6484,-25.5981,-4.4678
-0.0084,-1.0374,-0.0225,-10.4980,-118.9575,22.0337,14.6484,-25.5981,-4.4678
0.0054,-1.0342,0.0719,-13.6108,-137.7563,37.5977,14.6484,-25.5981,-4.4678
0.0194,-1.1219,0.3297,-16.2964,-146.9116,45.4712,14.6484,-25.5981,-4.4678
0.0109,-1.2574,0.5179,-20.1416,-155.3345,54.3213,11.7554,-25.7324,-3.7476
0.0061,-1.3535,0.7357,-30.8228,-166.6260,78.7354,11.7554,-25.7324,-3.7476
-0.0323,-1.2755,1.0188,-38.3301,-168.8232,92.6514,11.7554,-25.7324,-3.7476
-0.0493,-1.1547,1.1335,-43.5181,-170.0439,106.1401,11.7554,-25.7324,-3.7476
-0.0625,-1.0078,1.3176,-47.9736,-170.4712,128.1738,9.5703,-28.0151,-5.0293
-0.1594,-0.9728,1.9030,-45.1050,-167.9687,137.0850,9.5703,-28.0151,-5.0293
-0.1938,-1.0035,2.2872,-42.9077,-162.2925,146.3013,9.5703,-28.0151,-5.0293
-0.2163,-0.9485,2.6310,-40.1001,-135.9253,167.6636,9.5703,-28.0151,-5.0293
-0.2622,-0.5181,2.9652,-38.3911,-117.9199,176.9409,9.5703,-28.0151,-5.0293
-0.2910,-0.2650,3.0272,-31.9214,-98.3887,183.5327,6.1523,-28.8940,-7.3242
-0.3273,-0.0443,3.0812,-15.6250,-60.1807,189.1479,6.1523,-28.8940,-7.3242
-0.3989,0.3507,3.2687,-10.5591,-40.4053,188.5986,6.1523,-28.8940,-7.3242
-0.4550,0.5220,3.2870,-5.3711,-19.7144,186.0962,6.1523,-28.8940,-7.3242
-0.4874,0.6886,3.2499,2.8687,20.3857,176.6357,3.9062,-30.2246,-9.1064
-0.5643,1.0979,3.0398,7.2632,40.0391,169.7998,3.9062,-30.2246,-9.1064
-0.6042,1.3102,2.8265,10.3149,58.2275,160.8887,3.9062,-30.2246,-9.1064
-0.6169,1.5088,2.6012,15.7471,86.2427,137.2681,3.9062,-30.2246,-9.1064
-0.6556,1.7528,2.3214,18.3716,95.8252,122.7417,5.7373,-31.1646,-9.0820
-0.6776,1.8003,2.2528,19.5313,104.0039,107.4219,5.7373,-31.1646,-9.0820
-0.7010,1.8367,2.1693,17.8223,117.9810,76.1719,5.7373,-31.1646,-9.0820
-0.7129,1.9432,2.0338,14.3433,123.9014,60.1196,5.7373,-31.1646,-9.0820
-0.7189,1.9781,1.9668,10.7422,129.6997,43.1519,5.7373,-31.1646,-9.0820
-0.7217,1.9609,1.8950,11.2915,140.7471,7.8735,8.7280,-30.5908,-5.3711
-0.7250,1.7473,1.7990,13.1836,146.0571,-8.0566,8.7280,-30.5908,-5.3711
-0.7303,1.6265,1.7126,14.8315,151.8555,-22.9492,8.7280,-30.5908,-5.3711
-0.7317,1.5035,1.5605,13.9160,162.7197,-49.6826,8.7280,-30.5908,-5.3711
-0.7339,1.1628,1.2350,15.6250,166.0767,-61.5845,11.7432,-28.3691,-2.1118
-0.7253,0.9108,1.1006,18.8599,167.6636,-71.8994,11.7432,-28.3691,-2.1118
-0.7042,0.6616,0.9999,21.0571,166.6870,-83.0078,11.7432,-28.3691,-2.1118
-0.6448,0.3650,0.8491,15.9912,164.8560,-84.7778,11.7432,-28.3691,-2.1118
-0.5962,0.3264,0.7869,9.5825,162.4756,-85.9375,11.7432,-28.3691,-2.1118
-0.5458,0.2998,0.7070,4.4556,156.9214,-89.2334,13.7451,-25.3540,-2.3193
-0.4579,0.0975,0.4802,1.6479,152.9541,-91.3086,13.7451,-25.3540,-2.3193
-0.4103,-0.0753,0.3959,4.1504,147.3999,-92.2241,13.7451,-25.3540,-2.3193
-0.3550,-0.2338,0.2893,5.0049,134.8877,-88.0737,13.7451,-25.3540,-2.3193
-0.2251,-0.3923,0.0883,-0.9766,126.8921,-83.9844,16.3818,-22.5708,-2.6855
-0.1650,-0.3951,0.0088,-9.5825,118.4692,-79.5288,16.3818,-22.5708,-2.6855
-0.1117,-0.3735,-0.0503,-24.0479,100.0977,-72.6318,16.3818,-22.5708,-2.6855
-0.0099,-0.4011,-0.1914,-27.2217,90.8813,-70.2515,16.3818,-22.5708,-2.6855
0.0396,-0.4951,-0.2872,-27.4048,80.9326,-67.7490,16.3818,-22.5708,-2.6855
0.0770,-0.6146,-0.3976,-32.7148,58.5938,-59.8755,19.0918,-22.2168,-3.7231
0.1505,-0.8147,-0.6724,-34.1797,46.1426,-53.9551,19.0918,-22.2168,-3.7231
0.1877,-0.9076,-0.8435,-33.2642,32.3486,-46.9360,19.0918,-22.2168,-3.7231
0.2175,-0.9948,-0.9500,-39.3066,-0.5493,-29.6631,19.0918,-22.2168,-3.7231
0.2167,-0.9727,-0.9559,-50.5371,-17.3340,-19.5923,20.1294,-22.7661,-3.7598
0.2042,-0.8196,-0.8993,-62.1948,-33.9966,-9.8877,20.1294,-22.7661,-3.7598
0.1770,-0.6423,-0.8032,-70.8618,-65.0635,3.3569,20.1294,-22.7661,-3.7598
0.1143,-0.3590,-0.4723,-70.1294,-78.4912,7.6904,20.1294,-22.7661,-3.7598
0.0803,-0.2148,-0.2395,-68.6035,-89.5996,10.5591,20.1294,-22.7661,-3.7598
0.0479,-0.0667,-0.0400,-61.4014,-102.4780,12.3291,17.4438,-24.9634,-3.0029
-0.0002,0.1700,0.1681,-53.8940,-105.5298,10.9863,17.4438,-24.9634,-3.0029
-0.0229,0.2626,0.2140,-42.7246,-107.7271,8.1177,17.4438,-24.9634,-3.0029
-0.0494,0.3157,0.1796,-4.5776,-111.5723,-1.4038,17.4438,-24.9634,-3.0029
-0.0616,0.0161,-0.2987,10.9253,-116.6992,-5.4932,13.7451,-25.1099,-3.6987
-0.1035,-0.1436,-0.4736,13.6719,-126.7700,-7.7515,13.7451,-25.1099,-3.6987
-0.1422,-0.1694,-0.4747,2.5024,-154.9683,-5.6763,13.7451,-25.1099,-3.6987
-0.2365,-0.0052,-0.3196,-1.0986,-169.0674,-4.6997,13.7451,-25.1099,-3.6987
-0.2932,0.0433,-0.2534,-4.3945,-183.1665,-4.8218,13.7451,-25.1099,-3.6987
-0.3431,0.0797,-0.1276,-18.9209,-212.3413,-6.5308,11.3525,-25.0977,-3.7720
-0.5330,-0.0031,0.4005,-23.1323,-226.1963,-7.6904,11.3525,-25.0977,-3.7720
-0.5900,-0.2277,0.9071,-22.7661,-238.7695,-7.9956,11.3525,-25.0977,-3.7720
-0.6329,-0.4165,1.5715,-32.7759,-247.0093,1.0376,11.3525,-25.0977,-3.7720
-0.5657,-0.3206,2.8569,-40.1001,-236.5723,9.7656,7.8857,-27.2583,-7.3975
-0.4884,-0.0831,3.2716,-43.8232,-217.8955,17.3340,7.8857,-27.2583,-7.3975
-0.4288,0.1384,3.5155,-23.1934,-166.8701,22.4609,7.8857,-27.2583,-7.3975
-0.2999,0.2567,3.9729,-6.6528,-139.6484,20.9961,7.8857,-27.2583,-7.3975
-0.2433,0.3384,3.9995,4.9438,-110.1685,19.2871,7.8857,-27.2583,-7.3975
-0.2048,0.4572,3.9883,11.7798,-78.3081,12.6953,4.2480,-27.7710,-9.5337
-0.1282,0.5240,3.3669,25.5127,-20.6909,7.3242,4.2480,-27.7710,-9.5337
-0.1262,0.4343,3.0264,33.2031,1.1597,1.7090,4.2480,-27.7710,-9.5337
-0.1338,0.2938,2.6803,36.1328,19.2871,-4.8218,4.2480,-27.7710,-9.5337
-0.1266,0.1519,2.0376,28.8086,44.4946,-6.0425,4.6509,-26.5991,-9.5581
-0.1235,0.1398,1.7581,25.1465,51.7578,-7.0190,4.6509,-26.5991,-9.5581
-0.1134,0.0953,1.5032,24.2920,56.3965,-8.7891,4.6509,-26.5991,-9.5581
-0.0779,-0.0641,1.1206,20.6299,58.0444,-8.5449,4.6509,-26.5991,-9.5581
-0.0725,-0.1071,0.9985,16.0522,56.2134,-7.2632,6.6772,-25.7080,-9.4727
-0.0682,-0.1555,0.9131,13.6719,50.5371,-3.9062,6.6772,-25.7080,-9.4727
-0.0541,-0.2733,0.7838,9.4604,47.3022,-2.0142,6.6772,-25.7080,-9.4727
-0.0555,-0.2819,0.7361,5.9204,43.8232,1.2207,6.6772,-25.7080,-9.4727
-0.0659,-0.2550,0.7073,0.6104,36.3770,8.3618,6.6772,-25.7080,-9.4727
-0.0765,-0.2059,0.7677,-1.1597,32.4097,11.2915,8.2397,-25.3784,-8.4717
-0.0851,-0.1530,0.8469,-3.5400,29.3579,14.2822,8.2397,-25.3784,-8.4717
-0.0978,-0.0743,0.9175,-7.9346,26.6724,17.8833,8.2397,-25.3784,-8.4717

0.2192,0.3816,1.2766,-57.4341,12.3291,5.7983,6.9702,-28.4912,-4.6265
0.2167,0.4249,1.3069,-71.5942,16.1133,2.6855,6.9702,-28.4912,-4.6265
0.1893,0.5271,1.3397,-99.1211,25.0854,-3.8452,6.9702,-28.4912,-4.6265
0.1987,0.7111,1.3883,-97.3511,29.4189,-8.7891,8.1055,-31.5430,-3.8574
0.2072,0.7373,1.3757,-93.8721,34.1797,-15.1978,8.1055,-31.5430,-3.8574
0.2087,0.7249,1.3152,-94.4214,39.3066,-28.6255,8.1055,-31.5430,-3.8574
0.1761,0.7178,1.1611,-103.4546,47.8516,-34.3018,8.1055,-31.5430,-3.8574
0.1965,0.7169,1.0712,-95.8252,50.2319,-39.3066,9.2896,-33.6670,-1.1841
0.1970,0.7252,0.9542,-84.0454,51.6357,-59.1431,9.2896,-33.6670,-1.1841
0.2158,0.7501,0.7986,-71.9604,51.3916,-51.8799,9.2896,-33.6670,-1.1841
0.2253,0.8414,0.5760,-66.4063,48.2178,-57.0679,9.2896,-33.6670,-1.1841
0.2430,0.7947,0.4833,-53.3447,43.6401,-63.1714,9.2896,-33.6670,-1.1841
0.2450,0.7141,0.3654,-42.7856,32.4097,-73.4253,12.3413,-34.7656,-2.3071
0.2537,0.7064,0.1270,-50.2319,25.2686,-76.9043,12.3413,-34.7656,-2.3071
0.2601,0.7430,0.0138,-43.5181,15.9302,-79.8950,12.3413,-34.7656,-2.3071
0.2550,0.8015,-0.0657,-35.3394,-5.1880,-87.8906,12.3413,-34.7656,-2.3071
0.2543,0.8109,-0.2206,-46.8140,-16.2354,-93.9331,12.3413,-34.7656,-2.3071
0.2108,0.7150,-0.2808,-65.1855,-28.8086,-101.1963,13.3667,-35.1318,0.5249
0.1976,0.5784,-0.3149,-91.7969,-58.2275,-110.8398,13.3667,-35.1318,0.5249
0.1001,0.2258,-0.2046,-108.5815,-74.7070,-113.2813,13.3667,-35.1318,0.5249
0.0627,0.0095,0.0222,-109.8633,-91.0034,-112.1826,13.3667,-35.1318,0.5249
0.0454,-0.1246,0.1831,-109.4971,-111.5723,-99.6704,13.6597,-36.1938,1.0254
0.0708,-0.3632,0.2365,-109.9243,-118.2251,-91.4917,13.6597,-36.1938,1.0254
0.0114,-0.5018,0.1542,-105.5298,-124.5728,-80.5054,13.6597,-36.1938,1.0254
-0.0583,-0.5714,0.1927,-102.4170,-141.1133,-52.0630,13.6597,-36.1938,1.0254
-0.0793,-0.6428,0.1517,-94.3604,-147.8271,-35.9497,9.1187,-37.7319,1.6235
-0.1171,-0.6740,-0.0375,-97.2900,-153.8696,-21.2402,9.1187,-37.7319,1.6235
-0.1370,-0.7667,-0.1766,-22.5220,-178.8940,8.7280,9.1187,-37.7319,1.6235
-0.4689,-0.9065,-0.0010,28.4424,-193.4814,26.0620,9.1187,-37.7319,1.6235
-0.6118,-0.8105,0.2131,38.8184,-204.7729,41.8091,9.1187,-37.7319,1.6235
-0.7211,-0.6696,0.3978,51.8188,-222.1680,67.6270,1.4648,-36.2183,2.8931
-0.9191,-0.6318,1.0803,63.9038,-228.6377,77.4536,1.4648,-36.2183,2.8931
-1.0073,-0.5308,1.3959,68.7866,-230.2246,87.6465,1.4648,-36.2183,2.8931
-1.1111,-0.5828,1.6357,22.2778,-218.5059,100.4028,1.4648,-36.2183,2.8931
-1.0717,-0.4399,1.8591,-14.0991,-207.1533,107.9102,-1.7700,-34.2163,5.0903
-1.0840,-0.3829,1.9478,-30.8228,-195.7397,116.2720,-1.7700,-34.2163,5.0903
-1.0421,-0.2887,2.0046,-17.7002,-172.4243,132.6904,-1.7700,-34.2163,5.0903
-0.9296,-0.1497,2.0980,-0.6104,-160.6445,138.5498,-1.7700,-34.2163,5.0903
-0.8658,-0.1680,2.0447,21.3013,-148.6816,141.7236,-1.7700,-34.2163,5.0903
-0.8828,-0.1852,1.9236,36.9873,-126.5259,146.1182,-4.3091,-35.2905,2.7100
-1.0291,-0.5120,1.6324,66.1621,-119.8730,148.9868,-4.3091,-35.2905,2.7100
-1.0750,-0.5573,1.7150,64.0869,-114.6851,155.8838,-4.3091,-35.2905,2.7100
-1.1322,-0.4147,1.7759,40.4053,-99.9146,172.9126,-4.3091,-35.2905,2.7100
-1.0895,-0.0463,2.0181,35.5835,-90.3931,176.6968,-9.1797,-32.9590,-1.2573
-1.0499,0.0210,2.0708,43.3960,-79.2236,178.5889,-9.1797,-32.9590,-1.2573
-1.0195,-0.0112,2.0935,47.8516,-53.1006,179.6875,-9.1797,-32.9590,-1.2573
-1.0800,0.0361,2.1399,51.3306,-39.6118,181.7017,-9.1797,-32.9590,-1.2573
-1.1139,-0.0148,2.1223,61.2183,-26.3672,183.1665,-9.1797,-32.9590,-1.2573
-1.1877,-0.0397,2.2169,72.5098,-2.6245,189.1479,-13.6475,-29.3335,-5.0537
-1.2928,0.2067,2.7573,80.5054,9.7046,192.1387,-13.6475,-29.3335,-5.0537
-1.3127,0.4235,3.1495,84.7168,25.8789,193.1152,-13.6475,-29.3335,-5.0537
-1.3256,0.7706,3.4316,112.7930,70.6787,185.6689,-13.6475,-29.3335,-5.0537
-1.4010,1.1694,3.7189,141.4795,95.5811,176.2695,-14.8560,-23.7183,-5.0781
-1.3638,1.2948,3.7174,127.8076,125.9766,163.4521,-14.8560,-23.7183,-5.0781
-1.3712,1.3224,3.5262,70.6177,192.2607,127.7466,-14.8560,-23.7183,-5.0781
-1.4989,1.0709,2.5719,36.1328,221.4966,109.1309,-14.8560,-23.7183,-5.0781
-1.5297,0.8861,2.1189,16.3574,242.6147,91.9800,-14.8560,-23.7183,-5.0781
-1.5594,0.7209,1.7583,-9.8877,268.1885,67.4438,-8.8501,-20.7764,-6.3721
-1.5303,0.5012,1.2584,-8.4839,274.9023,59.5093,-8.8501,-20.7764,-6.3721
-1.5126,0.4253,1.1636,-9.9487,278.5645,53.5889,-8.8501,-20.7764,-6.3721
-1.4115,0.3948,1.0734,-22.0947,284.0576,41.0767,-8.8501,-20.7764,-6.3721
-1.2939,0.3091,0.7975,-56.4575,285.9497,33.8135,-2.0508,-20.6665,-7.1045
-1.2756,0.3337,0.6396,-75.8667,285.7666,25.4517,-2.0508,-20.6665,-7.1045
-1.1732,0.3552,0.5535,-67.5049,276.7334,8.1177,-2.0508,-20.6665,-7.1045
-0.9335,0.4049,0.5524,-51.4526,270.6909,0.6714,-2.0508,-20.6665,-7.1045
-0.8295,0.4363,0.4246,-29.0527,265.5640,-5.2490,-2.0508,-20.6665,-7.1045
-0.7290,0.4094,0.2537,-29.8462,254.3945,-19.4092,5.6030,-20.5444,-8.8135
-0.4540,0.4932,0.0149,-45.3491,247.4976,-27.0996,5.6030,-20.5444,-8.8135
-0.3606,0.4486,-0.1830,-56.3354,239.8682,-36.0718,5.6030,-20.5444,-8.8135
-0.2469,0.4618,-0.4153,-89.5996,215.0879,-53.7109,5.6030,-20.5444,-8.8135
-0.0557,0.4425,-0.7002,-91.1255,197.5098,-62.1948,13.5742,-23.1689,-6.9336
0.0442,0.4030,-0.7980,-87.7686,177.7344,-70.1904,13.5742,-23.1689,-6.9336
0.1281,0.3497,-0.8616,-88.3789,156.9214,-83.9233,13.5742,-23.1689,-6.9336
0.2612,0.0850,-1.2513,-63.1104,112.6099,-88.1348,13.5742,-23.1689,-6.9336
0.3610,-0.0533,-1.2313,-51.8188,85.5713,-90.2710,13.5742,-23.1689,-6.4453
0.4458,-0.1302,-1.2500,-40.4053,35.3394,-85.9375,18.4204,-23.4009,-6.4453
0.4480,0.0690,-1.2422,-41.8701,10.4370,-83.0078,18.4204,-23.4009,-6.4453
0.4343,0.2097,-1.1429,-48.0957,-13.3667,-82.7637,18.4204,-23.4009,-6.4453
0.3920,0.3148,-1.0007,-63.2324,-57.7393,-88.9282,18.4204,-23.4009,-6.4453
0.3091,0.3104,-0.5990,-61.0962,-77.3315,-93.8110,17.9810,-23.6328,-4.9805
0.2057,0.1697,-0.4481,-46.9971,-94.4824,-98.8770,17.9810,-23.6328,-4.9805
0.1194,-0.0229,-0.2705,-29.2358,-123.5962,-105.0415,17.9810,-23.6328,-4.9805
0.0128,-0.5164,-0.0289,13.0005,-133.9111,-103.8208,17.9810,-23.6328,-4.9805
-0.1072,-0.5632,0.0145,0.0610,-142.0288,-99.3042,14.0137,-21.7285,-6.9092
-0.1425,-0.5713,-0.0403,-17.7002,-159.6069,-87.5854,14.0137,-21.7285,-6.9092
-0.2692,-0.5758,-0.1577,-22.7051,-171.5698,-82.9468,14.0137,-21.7285,-6.9092
-0.2847,-0.7317,-0.1145,-7.5073,-185.6689,-77.5757,14.0137,-21.7285,-6.9092
-0.2759,-0.8196,0.0082,68.9697,-210.6934,-58.8379,14.0137,-21.7285,-6.9092
-0.2365,-0.7983,0.0131,99.7314,-217.8955,-50.3540,6.8848,-18.6646,-7.5439
-0.2721,-0.6747,-0.2972,116.2109,-222.2290,-43.9453,6.8848,-18.6646,-7.5439
-0.4233,-0.4779,-0.6975,66.2231,-238.1592,-37.8418,6.8848,-18.6646,-7.5439
-0.9686,0.2041,-1.3719,55.6641,-255.3101,-37.9028,6.8848,-18.6646,-7.5439
-1.4053,0.4651,-1.4894,47.7295,-278.3813,-43.1519,0.0488,-16.2354,-4.8462
-1.8280,0.4841,-1.2440,2.8076,-338.0737,-69.8853,0.0488,-16.2354,-4.8462
-2.2798,-0.3312,0.1934,3.5400,-362.5488,-78.4302,0.0488,-16.2354,-4.8462
-2.6241,-0.7192,1.0647,-13.3667,-376.4648,-80.5054,0.0488,-16.2354,-4.8462
-2.4829,-1.0289,2.0879,13.1226,-368.6523,-61.2183,0.0488,-16.2354,-4.8462
-2.0320,-1.1982,3.5111,54.0771,-344.9707,-48.4009,-6.7383,-17.6758,-7.9468
-1.7637,-1.1797,3.8573,76.7822,-311.4014,-37.7197,-6.7383,-17.6758,-7.9468
-1.4711,-1.1650,3.9606,55.7861,-228.8208,-22.8271,-6.7383,-17.6758,-7.9468
-1.2158,-0.9246,3.2808,24.3530,-188.4155,-15.5640,-6.7383,-17.6758,-7.9468
-1.2533,-0.7527,2.9479,7.5073,-156.7993,-8.8501,-14.3433,-15.8325,-8.3740
-1.2581,-0.6418,2.8224,9.9487,-112.4268,-1.7090,-14.3433,-15.8325,-8.3740
-1.1056,-0.5175,2.8300,11.1084,-91.0645,0.6104,-14.3433,-15.8325,-8.3740
-1.0619,-0.4532,2.8070,7.2021,-68.9087,2.2583,-14.3433,-15.8325,-8.3740
-0.9993,-0.3894,2.7057,1.2817,-24.9634,3.7231,-14.3433,-15.8325,-8.3740
-0.9346,-0.3871,2.1687,-3.4180,-6.1035,3.6621,-17.2485,-15.6982,-8.0444
-0.8943,-0.4269,1.8586,-5.4932,8.4229,4.2114,-17.2485,-15.6982,-8.0444
-0.8594,-0.4731,1.6049,-9.3384,27.3438,8.6060,-17.2485,-15.6982,-8.0444
-0.7920,-0.4994,1.3417,-11.5967,32.8369,12.2681,-17.2485,-15.6982,-8.0444
-0.7698,-0.4440,1.2806,-11.2305,37.3535,16.6016,-15.9180,-15.7349,-8.4229
-0.7382,-0.3433,1.2040,-4.9438,45.5933,23.0713,-15.9180,-15.7349,-8.4229
-0.6962,-0.1760,0.8645,-3.2349,48.4009,23.9258,-15.9180,-15.7349,-8.4229
-0.6958,-0.1229,0.7059,-3.7231,49.0723,23.6816,-15.9180,-15.7349,-8.4229
-0.6830,-0.0673,0.6134,-4.6387,44.3726,21.0571,-15.9180,-15.7349,-8.4229
-0.6377,0.0138,0.5896,-7.8125,41.0767,18.2495,-13.9893,-15.8569,-9.0576
-0.6277,-0.0010,0.6523,-10.3149,37.9639,14.4043,-13.9893,-15.8569,-9.0576
-0.6108,-0.0526,0.7645,-10.0098,34.6680,7.9346,-13.9893,-15.8569,-9.0576
-0.5721,-0.1292,0.8878,-9.3384,35.8887,5.3101,-13.9893,-15.8569,-9.0576

0.1715,0.3403,1.2422,-26.4282,15.1978,-12.0850,7.1533,-24.5483,-7.4097
0.1625,0.4092,1.2549,-24.1089,17.5171,-13.9160,7.1533,-24.5483,-7.4097
0.1486,0.4923,1.2582,-26.1841,22.8271,-20.5078,7.1533,-24.5483,-7.4097
0.1411,0.5918,1.2214,-21.3623,25.1465,-25.5737,7.1533,-24.5483,-7.4097
0.1431,0.5973,1.1742,-15.9912,27.2827,-31.1279,7.1533,-24.5483,-7.4097
0.1337,0.5977,1.0997,-12.2681,29.1748,-41.8701,7.9102,-25.3662,-7.9712
0.1224,0.6296,0.9219,-14.8315,31.0669,-47.3022,7.9102,-25.3662,-7.9712
0.1156,0.6311,0.8851,-21.4844,29.8462,-53.1616,7.9102,-25.3662,-7.9712
0.1011,0.6224,0.8971,-24.7192,28.0762,-59.0210,7.9102,-25.3662,-7.9712
0.1198,0.6072,0.9321,-23.0103,25.8789,-70.0073,7.9102,-25.3662,-7.9712
0.1069,0.5668,0.8861,-16.2354,24.9634,-74.7070,9.7656,-24.6704,-7.4341
0.0923,0.5372,0.8572,-13.3057,24.4751,-79.2847,9.7656,-24.6704,-7.4341
0.0878,0.5142,0.8102,-15.1978,23.1934,-87.9517,9.7656,-24.6704,-7.4341
0.0372,0.4701,0.6920,-18.1274,22.0337,-92.4072,9.7656,-24.6704,-7.4341
0.0033,0.4132,0.6534,-18.8599,19.8364,-97.1680,11.3281,-24.3652,-7.6416
-0.0024,0.3160,0.6285,-14.2822,13.1836,-105.7739,11.3281,-24.3652,-7.6416
-0.0050,0.1088,0.5740,-2.6855,10.0098,-108.6426,11.3281,-24.3652,-7.6416
-0.0100,0.0162,0.5070,1.2207,7.0190,-110.2905,11.3281,-24.3652,-7.6416
0.0082,-0.0543,0.4298,-1.0376,0.3662,-110.7178,11.3281,-24.3652,-7.6416
0.0057,-0.0724,0.2389,-6.4087,-3.4180,-110.3516,11.9385,-23.4253,-9.0698
0.0540,-0.1591,0.0859,-1.4038,-8.6060,-109.7412,11.9385,-23.4253,-9.0698
0.0394,-0.1761,-0.0261,-18.3105,-23.2544,-107.4829,11.9385,-23.4253,-9.0698
-0.0118,-0.1426,-0.2627,-20.5688,-34.2407,-107.2998,11.9385,-23.4253,-9.0698
-0.0194,-0.2642,-0.2418,-7.3853,-47.8516,-107.5439,10.9497,-23.4619,-8.2031
-0.0013,-0.3931,-0.1969,-7.3853,-71.5942,-104.4922,10.9497,-23.4619,-8.2031
-0.0122,-0.5217,-0.1902,-15.6250,-81.5430,-101.1963,10.9497,-23.4619,-8.2031
-0.0231,-0.5385,-0.2693,-19.2871,-91.6138,-97.4731,10.9497,-23.4619,-8.2031
-0.0671,-0.5446,-0.4038,-20.8130,-115.6006,-90.2710,10.9497,-23.4619,-8.2031
-0.2771,-0.6298,-0.6008,-29.5410,-131.8359,-88.1958,6.6162,-23.9258,-9.7778
-0.3518,-0.7720,-0.4398,-36.6821,-150.2686,-85.4492,6.6162,-23.9258,-9.7778
-0.4109,-0.8844,-0.2371,-61.4624,-181.3354,-74.4019,6.6162,-23.9258,-9.7778
-0.5432,-1.0898,0.3195,-70.9839,-192.6880,-66.1621,6.6162,-23.9258,-9.7778
-0.5797,-1.1353,0.5402,-76.2939,-199.7070,-55.6641,1.9897,-25.7690,-5.1392
-0.6104,-1.1523,0.7139,-60.7910,-206.7871,-32.4707,1.9897,-25.7690,-5.1392
-0.7244,-1.1820,0.9105,-41.0156,-208.7402,-21.1182,1.9897,-25.7690,-5.1392
-0.8257,-1.2395,1.0079,-30.8228,-209.8389,-10.4980,1.9897,-25.7690,-5.1392
-0.9285,-1.3218,1.2703,-54.7485,-209.7778,12.0239,0.3174,-27.5146,-2.1362
-0.9191,-1.4237,2.0294,-51.2085,-204.7729,27.0386,0.3174,-27.5146,-2.1362
-0.9858,-1.3340,2.5415,-37.5366,-196.2280,42.9077,0.3174,-27.5146,-2.1362
-0.8514,-1.4004,2.8507,-35.1563,-158.9966,66.7725,0.3174,-27.5146,-2.1362
-0.8989,-1.4214,3.0156,-50.0488,-136.2305,80.8716,0.3174,-27.5146,-2.1362
-0.9073,-1.3260,3.0011,-59.3872,-113.6475,95.5811,-1.5503,-30.3345,-4.7852
-0.9242,-1.2004,2.8967,-45.6543,-72.1436,123.6572,-1.5503,-30.3345,-4.7852
-0.9773,-0.9963,2.6989,-40.2222,-53.8330,135.3149,-1.5503,-30.3345,-4.7852
-1.0043,-0.8662,2.5950,-40.0391,-36.6211,146.3013,-1.5503,-30.3345,-4.7852
-1.0387,-0.7230,2.5115,-38.6353,-6.2256,164.1235,-4.9072,-26.6724,-6.2134
-1.0808,-0.4419,2.2909,-28.9307,6.3477,171.3257,-4.9072,-26.6724,-6.2134
