aX, aY, aZ, gX, gY, gZ, mX, mY, mZ
-0.1525,0.3729,1.0187,-14.7095,22.3389,-22.2778,4.7852,-39.4531,-2.7466
-0.1587,0.3304,0.9950,-15.5029,23.9868,-23.1934,5.1636,-39.8071,-2.0630
-0.1628,0.2944,0.9498,-14.3433,26.0620,-22.7051,5.1636,-39.8071,-2.0630
-0.1506,0.2598,0.8789,-12.5732,26.1230,-21.6064,5.1636,-39.8071,-2.0630
-0.1398,0.2445,0.8619,-10.5591,25.7568,-20.2026,5.1636,-39.8071,-2.0630
-0.1278,0.2378,0.8412,-5.9814,24.6582,-16.9678,7.6294,-39.8682,-1.2695
-0.1160,0.2848,0.7836,-4.2725,23.9258,-15.5640,7.6294,-39.8682,-1.2695
-0.0975,0.3203,0.7821,-4.5166,22.4609,-14.7095,7.6294,-39.8682,-1.2695
-0.0900,0.3409,0.7871,-5.4932,20.2026,-14.4653,7.6294,-39.8682,-1.2695
-0.0680,0.3218,0.8293,-6.5308,19.4702,-14.3433,7.6294,-40.0024,-1.0620
-0.0630,0.3185,0.8345,-8.6060,18.9819,-14.2212,7.7515,-40.0024,-1.0620
-0.0621,0.2935,0.8439,-10.2539,18.3105,-13.0005,7.7515,-40.0024,-1.0620
-0.0428,0.3052,0.8641,-10.8643,18.1885,-12.0850,7.7515,-40.0024,-1.0620
-0.0369,0.3334,0.8712,-12.2681,18.2495,-11.3525,7.7515,-40.0024,-1.0620
-0.0375,0.3682,0.8604,-13.9771,18.5547,-10.9253,8.6060,-39.9414,-0.1343

-0.4524,0.4344,1.5153,19.6533,-133.4229,103.6377,8.0200,-32.2266,-0.1587
-0.4303,0.5867,1.6841,26.9775,-128.7231,102.1118,8.0200,-32.2266,-0.1587
-0.4048,0.7427,1.8142,28.9307,-113.5864,92.5903,8.0200,-32.2266,-0.1587
-0.3429,1.0084,1.9806,20.3247,-103.6987,84.8389,8.0200,-32.2266,-0.1587
-0.3147,1.0760,2.0001,12.4512,-93.2007,75.8057,8.0200,-35.2783,-2.1484
-0.3071,1.0969,1.9650,-11.0474,-72.6318,57.3730,5.8228,-35.2783,-2.1484
-0.3312,1.0154,1.8344,-4.7607,-64.1479,49.4995,5.8228,-35.2783,-2.1484
-0.3231,0.9498,1.7906,-4.0894,-57.0068,43.1519,5.8228,-35.2783,-2.1484
-0.2855,0.8964,1.7479,5.0659,-45.0439,33.9966,5.8228,-35.2783,-2.1484
-0.1978,0.8197,1.6217,5.9814,-39.3677,29.9072,4.0771,-36.6211,-3.1250
-0.1879,0.8402,1.5104,3.9062,-34.4238,25.9399,4.0771,-36.6211,-3.1250
-0.2053,0.9027,1.4210,-0.2441,-29.2969,17.3950,4.0771,-36.6211,-3.1250
-0.2173,1.0640,1.3612,1.5869,-28.8086,13.0005,4.0771,-36.6211,-3.1250
-0.2065,1.1123,1.3749,3.6011,-28.6865,7.6904,3.1250,-37.0850,-3.7842
-0.2029,1.1335,1.4052,5.0049,-28.3203,-3.3569,3.1250,-37.0850,-3.7842
-0.2408,1.1523,1.5509,7.6904,-27.0386,-8.6060,3.1250,-37.0850,-3.7842
-0.2552,1.1758,1.6656,11.0474,-25.3296,-14.0991,3.1250,-37.0850,-3.7842
-0.2637,1.2064,1.7955,15.9302,-17.2119,-26.3062,3.1250,-37.0850,-3.7842
-0.2760,1.1940,1.9938,16.1743,-10.5591,-33.4473,3.9429,-36.3281,-5.3345
-0.2974,1.1396,2.0264,14.3433,-2.8687,-40.8325,3.9429,-36.3281,-5.3345
-0.3193,1.0756,2.0353,9.5215,13.7939,-55.2368,3.9429,-36.3281,-5.3345
-0.3429,0.9564,1.9462,6.5308,22.0947,-61.8286,3.9429,-36.3281,-5.3345
-0.3578,0.9071,1.8535,2.6855,30.0903,-68.4814,6.5918,-34.9609,-4.7852
-0.3701,0.8616,1.7574,-1.4648,41.6260,-79.9561,6.5918,-34.9609,-4.7852
-0.3915,0.7728,1.6133,-5.8594,45.3491,-84.6558,6.5918,-34.9609,-4.7852
-0.3798,0.7040,1.5834,-4.2114,48.0957,-88.3789,6.5918,-34.9609,-4.7852
-0.3499,0.6187,1.5696,1.9531,53.7720,-93.5669,6.5918,-34.9609,-4.7852
-0.3616,0.5031,1.4934,2.6855,56.6406,-95.1538,9.3872,-32.1045,-2.0020
-0.3478,0.4718,1.4436,4.8828,59.3872,-96.1914,9.3872,-32.1045,-2.0020
-0.3579,0.4839,1.3976,10.9253,63.8428,-98.4497,9.3872,-32.1045,-2.0020
-0.3108,0.4374,1.3270,13.9160,65.9180,-99.9146,9.3872,-32.1045,-2.0020
-0.3092,0.3944,1.2990,13.6719,68.1763,-101.9287,9.6924,-27.7344,-0.1709
-0.3119,0.3594,1.2681,11.4136,73.1812,-106.1401,9.6924,-27.7344,-0.1709
-0.2961,0.2196,1.2045,10.5591,75.7446,-108.2764,9.6924,-27.7344,-0.1709
-0.2928,0.1285,1.1509,9.5215,78.3691,-109.7412,9.6924,-27.7344,-0.1709
-0.2751,0.0344,1.0947,9.0942,82.9468,-110.9619,9.6924,-27.7344,-0.1709
-0.2147,-0.2244,0.9471,10.2539,84.7778,-110.1685,8.0933,-25.5005,0.1343
-0.1711,-0.3496,0.8569,8.7280,86.4868,-108.8867,8.0933,-25.5005,0.1343
-0.1309,-0.4684,0.7601,1.7700,87.5854,-104.1870,8.0933,-25.5005,0.1343
-0.0441,-0.6727,0.5579,-3.6011,86.5479,-101.0132,8.0933,-25.5005,0.1343
-0.0112,-0.7656,0.4598,-9.1553,84.6558,-97.0459,8.3008,-24.8047,-2.3437
0.0106,-0.8378,0.3663,-12.1460,77.2095,-85.4492,8.3008,-24.8047,-2.3437
0.1091,-0.9414,0.2303,-10.8032,71.7773,-78.3081,8.3008,-24.8047,-2.3437
0.1594,-0.9561,0.1801,-9.8267,66.4063,-70.9839,8.3008,-24.8047,-2.3437
0.2059,-0.9459,0.1368,-9.3384,60.4248,-55.6641,8.3008,-24.8047,-2.3437
0.2864,-0.8962,0.0774,-9.2163,47.9126,-48.7671,10.4004,-25.7324,-4.0039
0.3081,-0.8379,0.0536,-10.6812,41.7480,-41.9922,10.4004,-25.7324,-4.0039
0.3215,-0.7579,0.0410,-14.2822,28.9917,-30.7617,10.4004,-25.7324,-4.0039
0.3541,-0.6284,0.0568,-14.6484,22.7661,-26.0010,10.4004,-25.7324,-4.0039
0.3579,-0.5757,0.0835,-14.5874,16.7236,-21.4844,12.5488,-26.4648,-3.7231
0.3649,-0.5323,0.1133,-13.6108,11.1694,-13.7939,12.5488,-26.4648,-3.7231
0.3817,-0.5079,0.1558,-12.1460,2.2583,-10.4980,12.5488,-26.4648,-3.7231
0.3724,-0.5073,0.1486,-13.4888,-1.0376,-7.3242,12.5488,-26.4648,-3.7231
0.3640,-0.4973,0.1245,-17.8223,-7.2632,-2.0142,12.5488,-26.4648,-3.7231
0.3373,-0.4585,0.0322,-19.9585,-11.4136,0.6104,12.1338,-26.9409,-3.3447
0.3157,-0.4501,-0.0048,-22.2778,-16.2354,3.1738,12.1338,-26.9409,-3.3447
0.3008,-0.4615,-0.0309,-22.6440,-27.8320,8.9722,12.1338,-26.9409,-3.3447
0.2540,-0.5056,-0.0375,-23.8037,-33.8745,12.2070,12.1338,-26.9409,-3.3447
0.2252,-0.5387,-0.0338,-23.6206,-39.9780,15.9912,10.9131,-27.8320,-2.7588
0.1920,-0.5737,-0.0283,-19.0430,-52.4902,26.1230,10.9131,-27.8320,-2.7588
0.1427,-0.5513,0.0054,-15.5029,-58.5938,31.7993,10.9131,-27.8320,-2.7588
0.1394,-0.4744,0.0144,-12.1460,-64.6362,37.4146,10.9131,-27.8320,-2.7588
0.1372,-0.4001,0.0142,-10.1929,-76.3550,45.1660,8.6426,-27.0996,-1.2207
0.0619,-0.3842,0.0021,-11.0474,-82.2754,47.8516,8.6426,-27.0996,-1.2207
0.0107,-0.4208,0.0227,-11.9629,-88.6841,50.7813,8.6426,-27.0996,-1.2207
-0.0162,-0.4725,0.0768,-12.0850,-101.1963,58.5327,8.6426,-27.0996,-1.2207
-0.1201,-0.4067,0.1428,-17.9443,-107.2998,63.1104,8.6426,-27.0996,-1.2207
-0.2101,-0.2759,0.1809,-21.3013,-113.7695,67.6270,9.4482,-27.9663,1.1597
-0.3267,-0.1155,0.2527,-17.0288,-128.6011,75.8667,9.4482,-27.9663,1.1597
-0.4481,0.1654,0.5789,-8.0566,-136.2305,79.3457,9.4482,-27.9663,1.1597
-0.5406,0.2643,0.8002,1.8311,-142.9443,82.1533,9.4482,-27.9663,1.1597
-0.5811,0.3171,1.0634,33.1421,-151.0010,86.3037,9.8389,-30.0659,-2.6245
-0.5190,0.3462,1.5791,47.7905,-150.3296,86.9751,9.8389,-30.0659,-2.6245
-0.4968,0.3048,1.7496,54.2603,-145.9961,85.5103,9.8389,-30.0659,-2.6245
-0.5027,0.3156,1.8601,37.3535,-129.6997,78.9185,9.8389,-30.0659,-2.6245
-0.5695,0.4948,1.8926,24.5361,-120.4834,73.9746,9.8389,-30.0659,-2.6245
-0.5762,0.6332,1.8712,13.8550,-111.8164,68.7256,6.1890,-29.7852,-8.2642
-0.5621,0.7701,1.8379,2.8076,-98.5107,56.9458,6.1890,-29.7852,-8.2642
-0.5967,0.9308,1.8322,0.4883,-93.2007,50.2930,6.1890,-29.7852,-8.2642
-0.6531,0.8942,1.9287,2.8687,-88.9282,44.1895,6.1890,-29.7852,-8.2642
-0.6301,0.7372,2.0662,15.8691,-79.2847,37.3535,1.4771,-29.2480,-8.5449
-0.4514,0.6125,2.3518,39.3066,-70.8618,35.3394,1.4771,-29.2480,-8.5449
-0.4001,0.5436,2.3973,42.0532,-60.2417,32.4097,1.4771,-29.2480,-8.5449
-0.3881,0.5591,2.3477,27.2827,-35.2783,25.6958,1.4771,-29.2480,-8.5449
-0.4241,0.7490,2.0802,18.1274,-24.4751,20.5078,1.4771,-29.2480,-8.5449
-0.4258,0.8384,1.9633,12.1460,-16.0522,14.6484,-1.2451,-27.1606,-9.1553
-0.3964,0.8662,1.8945,7.9346,-4.0894,0.9766,-1.2451,-27.1606,-9.1553
-0.2961,0.7369,1.8354,6.0425,1.3428,-4.8828,-1.2451,-27.1606,-9.1553
-0.2623,0.6239,1.7681,1.9531,7.9956,-10.7422,-1.2451,-27.1606,-9.1553
-0.2450,0.4797,1.6583,-3.7842,14.5264,-19.9585,-0.6470,-27.1851,-9.3262
-0.2391,0.1469,1.3688,-11.4746,25.0854,-21.6064,-0.6470,-27.1851,-9.3262
-0.2405,0.0005,1.2114,-12.4512,27.8931,-21.4844,-0.6470,-27.1851,-9.3262
-0.2383,-0.1113,1.0648,-10.0098,28.7476,-16.9067,-0.6470,-27.1851,-9.3262
-0.2231,-0.2106,0.8208,-7.4463,26.9165,-13.3057,-0.6470,-27.1851,-9.3262
-0.2068,-0.2018,0.7355,-5.7373,23.8647,-9.5825,1.0620,-27.8198,-9.3018
-0.1877,-0.1820,0.6683,-3.9062,15.6860,-3.6621,1.0620,-27.8198,-9.3018
-0.1865,-0.1106,0.6378,-3.5400,10.8032,-1.7090,1.0620,-27.8198,-9.3018
-0.1952,-0.0562,0.6810,-2.5024,6.0425,0.6104,1.0620,-27.8198,-9.3018
-0.1909,-0.0037,0.7516,-1.0986,2.0142,2.4414,1.0620,-28.5400,-9.7290
-0.1707,0.0948,0.9116,0.9766,-2.1973,4.2725,1.0620,-28.5400,-9.7290
-0.1840,0.1324,0.9728,0.0000,-2.5635,4.1504,1.0620,-28.5400,-9.7290
-0.1903,0.1570,1.0204,-0.9766,-2.1973,3.7842,1.0620,-28.5400,-9.7290
-0.1875,0.1761,1.0597,-3.0518,0.2441,1.8921,1.0620,-28.5400,-9.7290
-0.2056,0.1931,1.0946,-3.6011,2.1362,0.6714,1.2573,-28.2349,-8.8867
-0.2158,0.1953,1.0887,-4.8218,4.0894,-0.4883,1.2573,-28.2349,-8.8867
-0.2183,0.1979,1.0746,-5.4932,7.3242,-2.5024,1.2573,-28.2349,-8.8867
-0.2260,0.1880,1.0410,-5.6763,8.3618,-3.1128,1.2573,-28.2349,-8.8867
-0.2306,0.1787,1.0339,-5.4321,8.9722,-3.3569,1.6479,-28.5522,-10.3394
-0.2347,0.1692,1.0317,-5.2490,9.9487,-4.0283,1.6479,-28.5522,-10.3394
-0.2412,0.1637,1.0286,-5.7373,9.8877,-4.3945,1.6479,-28.5522,-10.3394
-0.2499,0.1708,1.0359,-6.2256,10.1318,-4.8828,1.6479,-28.5522,-10.3394
-0.2568,0.1825,1.0337,-5.8594,10.1929,-5.6152,1.6479,-28.5522,-10.3394
-0.2537,0.1661,1.0482,-5.4932,10.7422,-6.7749,2.2949,-28.8818,-9.3262
-0.2445,0.1560,1.0417,-5.1270,11.0474,-7.2021,2.2949,-28.8818,-9.3262
-0.2272,0.1426,1.0560,-5.2490,11.1694,-7.8125,2.2949,-28.8818,-9.3262
-0.2239,0.1368,1.0530,-4.5166,12.6343,-8.1177,2.2949,-28.8818,-9.3262
-0.2094,0.1097,1.0291,-2.9907,13.3057,-8.3008,2.9297,-29.6265,-9.2407
-0.1986,0.1019,1.0083,-3.0518,13.8550,-8.4229,2.9297,-29.6265,-9.2407
-0.2034,0.1031,1.0087,-2.4414,14.8926,-8.7891,2.9297,-29.6265,-9.2407

0.5851,-1.1302,-1.0140,-16.6016,21.1792,23.6816,17.0166,-28.8818,-2.5757
0.5327,-1.2217,-1.4540,-22.9492,3.3569,33.3862,17.0166,-28.8818,-2.5757
0.4597,-1.2520,-1.8910,-32.4707,-50.4150,56.6406,17.0166,-28.8818,-2.5757
0.1995,-1.0802,-2.3365,-30.5786,-86.4258,69.7021,14.5874,-30.2124,-1.6846
-0.0211,-0.8717,-2.2704,-24.5972,-125.1221,82.8247,14.5874,-30.2124,-1.6846
-0.2632,-0.6971,-1.9987,10.2539,-202.8809,106.0181,14.5874,-30.2124,-1.6846
-0.7689,-0.5275,-1.1901,27.6489,-237.0605,115.4785,14.5874,-30.2124,-1.6846
-1.0674,-0.4541,-0.5200,34.9731,-266.1743,123.5352,14.5874,-30.2124,-1.6846
-1.2958,-0.3480,0.2668,63.0493,-302.4902,137.6953,6.8237,-30.2246,-0.7568
-1.4979,0.0370,1.5343,87.1582,-307.0679,142.2119,6.8237,-30.2246,-0.7568
-1.4916,0.4517,2.0493,103.4546,-303.8940,142.2729,6.8237,-30.2246,-0.7568
-1.3701,0.7579,2.5499,107.2388,-275.8179,122.2534,6.8237,-30.2246,-0.7568
-1.0579,0.8956,3.2213,87.7075,-252.4414,107.7271,1.2451,-29.9927,-2.7954
-0.9258,0.9016,3.4749,69.5190,-225.0366,93.5059,1.2451,-29.9927,-2.7954
-0.7748,0.8652,3.5887,18.6768,-159.7900,68.2373,1.2451,-29.9927,-2.7954
-0.5372,0.7639,3.2722,7.0190,-126.4648,57.6782,1.2451,-29.9927,-2.7954
-0.4990,0.7449,2.9114,-12.3901,-96.4355,48.5229,1.2451,-29.9927,-2.7954
-0.5160,0.7094,2.5684,-34.6069,-51.6357,34.5459,-2.9053,-31.6772,-5.7983
-0.5029,0.5759,2.0569,-34.8511,-36.1328,29.6021,-2.9053,-31.6772,-5.7983
-0.4750,0.5236,1.7869,-33.4473,-23.6206,25.5127,-2.9053,-31.6772,-5.7983
-0.4500,0.5095,1.5342,-32.5928,-9.2163,18.8599,-2.9053,-31.6772,-5.7983
-0.4487,0.5487,1.1494,-30.3345,-6.6528,15.6860,-3.7231,-33.5205,-4.8462
-0.4618,0.5916,1.0282,-25.9399,-7.0801,12.2681,-3.7231,-33.5205,-4.8462
-0.4788,0.5983,0.9934,-12.6343,-12.9395,5.6763,-3.7231,-33.5205,-4.8462
-0.4509,0.5615,1.0952,-4.5776,-16.2964,2.7466,-3.7231,-33.5205,-4.8462
-0.4132,0.5428,1.1885,1.2207,-18.2495,-0.1831,-3.7231,-33.5205,-4.8462
-0.3986,0.5028,1.2777,8.5449,-17.3950,-4.3335,-3.7964,-33.2520,-5.5664
-0.4064,0.3722,1.4475,10.9863,-14.8926,-6.1035,-3.7964,-33.2520,-5.5664
-0.3965,0.3198,1.5063,12.9395,-11.2305,-7.3853,-3.7964,-33.2520,-5.5664
-0.3776,0.2792,1.5394,12.6953,-0.9766,-9.6436,-3.7964,-33.2520,-5.5664
-0.3696,0.2974,1.5360,10.4370,4.8218,-10.7422,-3.5889,-33.2764,-6.2378
-0.3588,0.3533,1.5000,7.9346,11.2305,-12.1460,-3.5889,-33.2764,-6.2378
-0.3475,0.4232,1.4163,2.8076,22.1558,-17.4561,-3.5889,-33.2764,-6.2378
-0.3396,0.4753,1.2493,-0.6104,25.8789,-21.4233,-3.5889,-33.2764,-6.2378
-0.3335,0.4738,1.1719,-2.3193,28.6865,-25.2686,-3.5889,-33.2764,-6.2378
-0.3317,0.4529,1.0795,-2.1973,30.5786,-31.7383,-2.3315,-32.7515,-4.9683
-0.3600,0.4175,0.9169,-2.4414,29.7852,-34.3628,-2.3315,-32.7515,-4.9683
-0.3921,0.4677,0.8772,-2.0752,27.5879,-36.6211,-2.3315,-32.7515,-4.9683
-0.4208,0.5204,0.8717,2.8076,20.2637,-40.2832,-2.3315,-32.7515,-4.9683
-0.5132,0.7584,0.9888,10.8032,15.6250,-41.6260,0.0488,-31.9702,-3.9795
-0.5726,0.9580,1.1418,22.7661,11.3525,-43.7622,0.0488,-31.9702,-3.9795
-0.6283,1.2041,1.3582,40.4053,8.2397,-46.7529,0.0488,-31.9702,-3.9795
-0.7039,1.4698,1.6704,85.4492,10.0098,-61.0352,0.0488,-31.9702,-3.9795
-0.7238,1.6283,2.4540,107.1167,18.5547,-72.5098,0.0488,-31.9702,-3.9795
-0.7510,1.4573,2.8832,122.1313,33.6914,-84.9609,2.0874,-27.4658,-5.9326
-0.7859,1.1233,3.2366,125.6714,56.5186,-107.4829,2.0874,-27.4658,-5.9326
-0.8507,0.2448,3.3462,105.2246,121.4600,-114.5020,2.0874,-27.4658,-5.9326
-0.8923,-0.1825,3.0735,82.7026,157.2876,-117.8589,2.0874,-27.4658,-5.9326
-0.9396,-0.4987,2.6552,54.0771,222.1680,-116.3330,3.7476,-21.7163,-3.6621
-0.8822,-0.9468,1.2717,4.1504,241.2109,-112.5488,3.7476,-21.7163,-3.6621
-0.8301,-1.0316,0.4126,-15.2588,252.1362,-107.9102,3.7476,-21.7163,-3.6621
-0.7759,-1.0238,-0.3865,-41.9922,240.6006,-99.1821,3.7476,-21.7163,-3.6621
-0.4822,-1.1759,-1.6057,-40.8936,217.5903,-94.4214,3.7476,-21.7163,-3.6621
-0.3914,-1.1334,-2.0389,-39.8560,185.6079,-87.5244,7.3608,-21.8262,-4.2358
-0.1990,-0.9728,-2.0527,-22.6440,104.7363,-67.9932,7.3608,-21.8262,-4.2358
0.1600,-0.9259,-1.4080,-0.9155,65.6128,-58.4106,7.3608,-21.8262,-4.2358
0.2540,-0.9695,-0.8851,19.0430,32.7759,-47.7905,7.3608,-21.8262,-4.2358
0.2848,-0.9583,-0.3477,39.0015,-7.7515,-26.0010,8.3008,-21.4966,-5.7617
0.3328,-0.8132,0.5106,45.5933,-17.3340,-16.3574,8.3008,-21.4966,-5.7617
0.3577,-0.6689,0.8381,46.0205,-21.3013,-8.5449,8.3008,-21.4966,-5.7617
0.3691,-0.4873,1.0953,43.2129,-4.5166,-1.2817,8.3008,-21.4966,-5.7617
0.3645,-0.0916,1.3439,32.6538,-7.5073,-1.1597,8.3008,-21.4966,-5.7617
0.3678,0.0557,1.3816,22.8271,0.6104,-3.4790,7.3730,-20.4834,-6.1768
0.3658,0.1041,1.3611,10.7422,9.8877,-13.9160,7.3730,-20.4834,-6.1768
0.3585,-0.0901,1.1049,-8.3008,26.9165,-18.9819,7.3730,-20.4834,-6.1768
0.3442,-0.2606,0.8953,-15.6860,32.4097,-22.0337,7.3730,-20.4834,-6.1768
0.3030,-0.4067,0.6846,-20.9351,35.0342,-20.7520,8.5205,-20.7397,-5.5054
0.2543,-0.5564,0.4219,-23.8037,30.0293,-16.6016,8.5205,-20.7397,-5.5054
0.2544,-0.5438,0.3679,-19.2871,23.9868,-11.1084,8.5205,-20.7397,-5.5054
0.2601,-0.4751,0.3618,-7.3242,9.0942,-0.6714,8.5205,-20.7397,-5.5054
0.2795,-0.2811,0.4253,-1.9531,2.0752,3.5400,9.0088,-21.0083,-6.5430
0.2866,-0.2281,0.4971,2.6245,-4.1504,6.5918,9.0088,-21.0083,-6.5430
0.2867,-0.1805,0.5892,6.5918,-13.9771,10.0098,9.0088,-21.0083,-6.5430
0.2579,-0.0172,0.8324,7.0801,-17.0898,10.3149,9.0088,-21.0083,-6.5430
0.2646,0.0553,0.9630,8.4229,-18.4326,9.6436,9.0088,-21.0083,-6.5430
0.2843,0.0937,1.0691,7.8735,-15.7471,5.3101,8.4351,-20.6421,-5.2246
0.2971,0.0458,1.1638,5.0049,-12.3901,2.7466,8.4351,-20.6421,-5.2246
0.2814,-0.0391,1.1497,1.5869,-8.6060,0.6714,8.4351,-20.6421,-5.2246
0.2661,-0.1344,1.1073,-0.1221,-1.9531,0.2441,8.4351,-20.6421,-5.2246
0.2485,-0.2391,0.9381,-2.7466,0.1831,1.1597,8.1055,-21.2891,-5.0415
0.2463,-0.2672,0.8314,-3.8452,1.8311,2.4414,8.1055,-21.2891,-5.0415
0.2600,-0.2832,0.7256,-5.3101,2.3193,5.3711,8.1055,-21.2891,-5.0415
0.2893,-0.4237,0.4541,-8.1787,1.2207,6.8970,8.1055,-21.2891,-5.0415
0.3213,-0.5133,0.2637,-11.4746,-0.7324,8.6670,8.1055,-21.2891,-5.0415
0.3551,-0.6262,-0.0016,-19.1040,-9.7046,13.8550,8.3374,-21.7651,-4.0527
0.3901,-0.9542,-0.7208,-24.4751,-18.9209,18.5547,8.3374,-21.7651,-4.0527
0.3689,-1.1173,-1.2244,-29.7241,-32.8369,25.0854,8.3374,-21.7651,-4.0527
0.2972,-1.2175,-1.7678,-35.1563,-80.9937,44.6167,8.3374,-21.7651,-4.0527
0.0334,-0.8019,-2.4965,-33.2031,-116.4551,56.2744,6.2500,-22.3022,-3.1860
-0.1727,-0.4343,-2.5408,-23.0103,-157.1655,65.7349,6.2500,-22.3022,-3.1860
-0.4968,-0.1224,-2.2712,6.5308,-242.6758,73.6084,6.2500,-22.3022,-3.1860
-1.0817,0.2593,-1.0677,19.8364,-278.2593,72.2656,6.2500,-22.3022,-3.1860
-1.3665,0.2914,-0.3140,27.4048,-305.7861,68.0542,6.2500,-22.3022,-3.1860
-1.5707,0.2697,0.4888,33.6304,-324.2187,57.9834,3.2959,-23.2422,-5.7251
-1.8103,0.0298,1.7732,57.3120,-331.0547,53.8940,3.2959,-23.2422,-5.7251
-1.8793,-0.0209,2.4104,66.6504,-322.7539,50.8423,3.2959,-23.2422,-5.7251
-1.8109,-0.0243,3.0067,73.2422,-282.2266,46.8140,3.2959,-23.2422,-5.7251
-1.5447,-0.1494,3.7375,67.7490,-252.9907,45.3491,-5.8838,-21.9238,-9.6069
-1.4353,-0.1637,3.9213,61.4624,-220.2148,45.7764,-5.8838,-21.9238,-9.6069
-1.3171,-0.0500,3.9995,36.8042,-148.6206,48.8281,-5.8838,-21.9238,-9.6069
-0.8900,0.4600,3.7227,31.1890,-111.6333,48.1567,-5.8838,-21.9238,-9.6069
-1.0782,0.5657,3.7931,36.1328,-76.5991,44.3726,-5.8838,-21.9238,-9.6069
-0.8796,0.8954,3.5031,-6.3477,-44.4336,35.4614,-10.3271,-21.2891,-9.6680
-0.8129,0.9762,3.1193,-21.3623,11.7187,11.2305,-10.3271,-21.2891,-9.6680
-0.7745,0.7377,2.3180,-29.4800,33.0811,-1.8311,-10.3271,-21.2891,-9.6680
-0.7776,0.4724,1.9541,-33.4473,48.4009,-11.8408,-10.3271,-21.2891,-9.6680
-0.7620,0.1533,1.6079,-31.6162,64.9414,-21.8506,-10.3271,-24.4141,-9.6313
-0.6842,-0.3547,1.0142,-24.5972,67.0776,-20.9961,-8.4229,-22.2656,-9.6313
-0.6473,-0.4886,0.7675,-19.2871,65.6128,-16.8457,-8.4229,-22.2656,-9.6313
-0.6045,-0.5319,0.5797,-6.4697,54.0161,-3.7842,-8.4229,-22.2656,-9.6313
-0.5067,-0.4446,0.3516,-0.5493,45.7153,1.8921,-8.4229,-22.2656,-9.6313
-0.4565,-0.3202,0.3184,3.1128,36.7432,6.7749,-6.3721,-22.5708,-10.1196
-0.3994,-0.1989,0.3151,5.6763,19.7754,10.1929,-6.3721,-22.5708,-10.1196
-0.3405,0.0509,0.4141,5.3101,12.1460,8.7280,-6.3721,-22.5708,-10.1196
-0.3320,0.1107,0.5089,4.2114,5.7373,5.6152,-6.3721,-22.5708,-10.1196
-0.3234,0.1075,0.6403,3.0518,0.4883,-14.1602,-5.8716,-21.6797,-10.6689
-0.3147,0.0625,0.7769,1.4648,-3.7231,-4.9438,-5.8716,-21.6797,-10.6689
-0.3328,-0.0908,1.0115,-0.5493,-3.4790,-7.0801,-5.8716,-21.6797,-10.6689
-0.3446,-0.1741,1.0846,-2.2583,-2.1973,-7.9956,-5.8716,-21.6797,-10.6689

0.2852,-1.0684,-0.7750,-31.4331,-42.6636,54.2603,11.2915,-25.6592,-5.3833
0.2313,-1.1483,-0.9694,-39.9780,-60.3638,64.4531,11.2915,-25.6592,-5.3833
0.1266,-1.1823,-1.1479,-53.5889,-104.0039,88.9893,8.1665,-27.9053,-4.1016
-0.2439,-0.9308,-1.1663,-54.3213,-129.0283,103.3936,8.0078,-27.9053,-4.1016
-0.4698,-0.7335,-1.0083,-47.9126,-154.2358,117.2485,8.0078,-27.9053,-4.1016
-0.6721,-0.3573,-0.5879,-17.8833,-202.3926,140.8081,8.0078,-27.9053,-4.1016
-0.9929,0.6691,0.5366,1.5869,-219.1162,144.1650,8.0078,-27.9053,-4.1016
-0.9725,0.8427,1.1146,17.8223,-228.6377,139.9536,1.6968,-29.4678,-2.7466
-0.9337,0.9579,1.6641,26.3672,-223.9380,121.8872,1.6968,-29.4678,-2.7466
-0.8247,1.1257,2.6392,23.6206,-210.2661,110.2295,1.6968,-29.4678,-2.7466
-0.7345,1.0803,2.9438,21.6675,-190.4907,97.7173,1.6968,-29.4678,-2.7466
-0.6774,1.1245,3.1649,14.0381,-140.4419,75.6226,-3.9551,-29.9438,-3.3569
-0.4922,1.2224,3.3379,10.2539,-112.4268,63.6597,-3.9551,-29.9438,-3.3569
-0.4058,1.2290,3.1700,5.9814,-83.3130,51.2085,-3.9551,-29.9438,-3.3569
-0.3749,1.2908,2.9420,-9.3384,-31.6772,26.0620,-3.9551,-29.9438,-3.3569
-0.3640,1.2938,2.4553,-12.8174,-11.1694,12.7563,-3.9551,-29.9438,-3.3569
-0.3416,1.1868,2.1802,-14.8315,5.1880,0.3662,-4.9194,-31.2622,-4.5898
-0.3374,1.0460,1.9211,-15.5640,28.0151,-19.2261,-4.9194,-31.2622,-4.5898
-0.2914,0.7006,1.3538,-12.0239,34.5459,-26.6113,-4.9194,-31.2622,-4.5898
-0.2825,0.5150,1.0778,-9.3384,37.2314,-31.5552,-4.9194,-31.2622,-4.5898
-0.2834,0.3982,0.8567,0.4272,31.7383,-34.5459,-2.9907,-31.3599,-3.3325
-0.2678,0.3313,0.6727,8.3618,25.3296,-34.4238,-2.9907,-31.3599,-3.3325
-0.2390,0.2897,0.7046,15.6860,18.5547,-34.4849,-2.9907,-31.3599,-3.3325
-0.2080,0.2783,0.7936,21.3623,7.7515,-33.8135,-2.9907,-31.3599,-3.3325
-0.1824,0.3379,0.9978,33.3252,4.5776,-33.6914,-2.9907,-31.3599,-3.3325
-0.1761,0.3539,1.0823,36.4990,3.3569,-34.6680,-2.3682,-30.1636,-4.0649
