aX, aY, aZ, gX, gY, gZ, mX, mY, mZ
0.1870,-0.3390,0.5284,-6.7139,16.9678,0.6104,10.0098,-6.3721,-8.8379
0.1711,-0.3276,0.4526,-11.6577,19.4092,-1.8311,10.0098,-6.3721,-8.8379
0.1594,-0.3136,0.2595,-14.2822,20.2026,-2.8687,10.7910,-6.7261,-10.4126
0.1658,-0.3177,0.1445,-14.9536,20.1416,-3.2349,10.7910,-6.7261,-10.4126
0.1774,-0.3247,0.0135,-14.2212,16.9678,-3.3569,10.7910,-6.7261,-10.4126
0.2258,-0.2881,-0.2454,-13.6108,13.3667,-3.2959,10.7910,-6.7261,-10.4126
0.2563,-0.2574,-0.3744,-12.1460,8.4229,-3.2349,11.4990,-6.7383,-9.2407
0.2769,-0.2174,-0.4941,-18.5547,-4.8828,-3.7231,11.4990,-6.7383,-9.2407
0.2761,-0.1370,-0.6980,-21.1182,-13.8550,-4.9438,11.4990,-6.7383,-9.2407
0.2675,-0.1244,-0.7977,-22.8882,-24.5972,-7.1411,11.4990,-6.7383,-9.2407
0.2344,-0.1073,-0.8682,-23.9258,-50.1709,-11.2915,11.4990,-6.7383,-9.2407
0.1462,-0.0829,-0.9561,-20.2026,-64.8193,-13.4277,10.1318,-8.5937,-9.8022
0.0813,-0.0632,-0.9569,-15.1978,-80.8105,-14.8315,10.1318,-8.5937,-9.8022
0.0133,-0.0370,-0.9025,-2.9907,-113.8306,-19.1650,10.1318,-8.5937,-9.8022
-0.0903,-0.0038,-0.6646,2.3804,-129.3335,-22.1558,10.1318,-8.5937,-9.8022
-0.1539,0.0096,-0.4951,7.5684,-143.4937,-25.6958,6.1401,-8.7769,-9.9487
-0.2220,0.0201,-0.3076,16.1743,-165.8325,-34.4238,6.1401,-8.7769,-9.9487
-0.3729,0.0381,0.0427,16.7236,-173.4009,-39.3066,6.1401,-8.7769,-9.9487
-0.4698,0.0323,0.1710,19.7754,-179.3823,-44.9219,6.1401,-8.7769,-9.9487
-0.5725,0.0092,0.2456,23.0103,-188.1714,-57.2510,6.1401,-8.7769,-9.9487
-0.7888,-0.1097,0.4257,28.9307,-193.2983,-62.6221,-0.1587,-8.8501,-6.9702
-0.8702,-0.1678,0.5898,35.6445,-198.3032,-67.3828,-0.1587,-8.8501,-6.9702
-0.9670,-0.2255,0.7739,46.1426,-204.0405,-77.4536,-0.1587,-8.8501,-6.9702
-1.1359,-0.5908,1.1649,51.0254,-204.2236,-81.5430,-0.1587,-8.8501,-6.9702
-1.2148,-0.7933,1.5089,60.5469,-202.8198,-81.2378,-4.3213,-8.9355,-8.6670
-1.2765,-1.0216,1.9233,40.7715,-189.3311,-77.2095,-4.3213,-8.9355,-8.6670
-1.3319,-1.1477,2.5768,40.5884,-177.0630,-73.9136,-4.3213,-8.9355,-8.6670
-1.3330,-1.2131,2.9152,34.7900,-162.1094,-71.0449,-4.3213,-8.9355,-8.6670
-1.3188,-1.2910,3.1914,32.5317,-123.1689,-61.5845,-4.3213,-8.9355,-8.6670
-1.2628,-1.3918,3.5157,34.1187,-100.8911,-57.0068,-7.9956,-8.4717,-12.0483
-1.2598,-1.8242,3.9464,28.3203,-78.0640,-52.0630,-7.9956,-8.4717,-12.0483
-1.2518,-1.6097,3.7772,25.8789,-28.5645,-33.2031,-7.9956,-8.4717,-12.0483
-1.2731,-1.5132,3.3663,50.2319,-5.4321,-22.9492,-7.9956,-8.4717,-12.0483
-1.2747,-1.3943,3.1958,56.5796,13.2446,-12.8174,-8.1787,-5.9814,-12.5610
-1.2620,-1.3098,2.9625,60.2417,43.2739,-2.9297,-8.1787,-5.9814,-12.5610
-1.2272,-1.1338,2.6356,58.5938,55.2979,-0.1221,-8.1787,-5.9814,-12.5610
-1.2035,-1.0367,2.5232,55.2368,66.4673,2.0142,-8.1787,-5.9814,-12.5610
-1.1743,-0.9795,2.4413,48.4009,87.8906,1.6479,-8.1787,-5.9814,-12.5610
-1.1241,-0.9369,2.1787,46.7529,98.3276,2.6245,-4.3213,-3.8086,-11.2915
-1.0886,-0.8910,2.0139,45.3491,107.8491,3.8452,-4.3213,-3.8086,-11.2915
-1.0480,-0.8429,1.8777,42.9077,123.5962,5.7373,-4.3213,-3.8086,-11.2915
-0.9751,-0.7765,1.6096,43.4570,130.8594,6.5308,-4.3213,-3.8086,-11.2915
-0.9445,-0.7592,1.4639,45.8374,137.6953,7.8735,1.5259,-3.2715,-7.3853
-0.9103,-0.7487,1.3276,55.2979,148.9258,12.4512,1.5259,-3.2715,-7.3853
-0.8467,-0.7064,1.0403,60.6079,153.8696,15.0146,1.5259,-3.2715,-7.3853
-0.8025,-0.6967,0.8861,64.3921,157.8979,16.6626,1.5259,-3.2715,-7.3853
-0.7638,-0.6735,0.7617,70.0684,163.1470,20.1416,1.5259,-3.2715,-4.2603
-0.6692,-0.6465,0.5476,72.0215,165.2222,22.5220,3.2959,-0.7324,-3.2837
-0.6260,-0.6090,0.4293,72.2046,167.1753,25.5737,3.2959,-0.7324,-3.2837
-0.5811,-0.5544,0.2737,70.7397,170.0439,29.4800,3.2959,-0.7324,-3.2837
-0.4873,-0.4387,-0.0659,67.6880,169.9219,30.2734,3.2959,-0.7324,-3.2837
-0.4337,-0.3655,-0.2469,62.8662,168.3960,30.3955,3.0640,2.4292,-2.0996
-0.3706,-0.2970,-0.4146,44.6777,160.8887,26.0620,3.0640,2.4292,-2.0996
-0.2314,-0.2334,-0.7201,39.3677,154.2969,22.8882,3.0640,2.4292,-2.0996
-0.1578,-0.2346,-0.8492,32.5928,146.3623,19.5923,3.0640,2.4292,-2.0996
-0.0796,-0.2404,-0.9608,24.2310,126.0376,13.1836,6.1035,5.0659,-3.2471
0.0516,-0.2554,-1.1395,13.4277,114.3188,10.3760,6.1035,5.0659,-3.2471
0.1012,-0.2456,-1.2048,10.0708,101.3184,8.1177,6.1035,5.0659,-3.2471
0.1385,-0.2178,-1.2512,7.0190,87.5244,3.9673,6.1035,5.0659,-3.2471
0.1785,-0.1583,-1.2970,5.9814,57.8613,1.4038,6.1035,5.0659,-3.2471
0.1832,-0.1230,-1.2777,5.7983,42.2363,-1.3428,7.3364,5.3345,-3.1128
0.1765,-0.0699,-1.2288,4.5166,11.6577,-6.6528,7.3364,5.3345,-3.1128
0.1489,0.0370,-1.0963,6.6528,-0.8545,-10.9863,7.3364,5.3345,-3.1128
0.1306,0.0880,-1.0115,9.7046,-13.2446,-15.8691,7.3364,5.3345,-3.1128
0.1077,0.1412,-0.9301,13.9771,-35.1563,-27.6489,6.8481,5.5298,-2.6245
0.0516,0.2104,-0.7910,17.0898,-44.4946,-35.0342,6.8481,5.5298,-2.6245
0.0142,0.2313,-0.7418,14.4043,-52.6733,-43.2739,6.8481,5.5298,-2.6245
-0.0220,0.2275,-0.7056,1.3428,-67.9932,-62.0728,6.8481,5.5298,-2.6245
-0.1279,0.1676,-0.6531,-9.2163,-75.0122,-71.6553,6.8481,5.5298,-2.6245
-0.1969,0.1161,-0.6663,-18.2495,-81.9092,-80.8105,3.8330,4.3213,-0.2686
-0.2793,0.0472,-0.7063,-25.8179,-98.3276,-96.0693,3.8330,4.3213,-0.2686
-0.4722,-0.0229,-0.6964,-23.6206,-108.3984,-102.0508,3.8330,4.3213,-0.2686
-0.5750,-0.0446,-0.6564,-21.3013,-118.9575,-108.0322,3.8330,4.3213,-0.2686
-0.6917,-0.0797,-0.6289,-21.3623,-140.0146,-121.0327,3.7354,4.7974,1.2695
-0.9576,-0.2059,-0.5072,-21.1792,-151.9165,-127.3804,3.7354,4.7974,1.2695
-1.0989,-0.3286,-0.3734,-18.6768,-164.3677,-132.8125,3.7354,4.7974,1.2695
-1.2561,-0.5010,-0.2900,-13.3667,-188.1104,-144.2871,3.7354,4.7974,1.2695
-1.5413,-0.5109,0.5393,2.3193,-197.7539,-136.8408,3.7354,4.7974,1.2695
-1.6357,-0.5928,0.9578,28.6865,-201.9653,-140.0757,-1.8921,8.5449,-3.5156
-1.6772,-0.9133,1.3607,28.2593,-192.1387,-157.7148,-1.8921,8.5449,-3.5156
-1.6707,-1.8250,2.1881,16.8457,-179.3213,-156.6162,-1.8921,8.5449,-3.5156
-1.6027,-2.1682,2.5659,8.3618,-162.1704,-146.4233,-1.8921,8.5449,-3.5156
-1.5089,-2.4409,2.7909,9.1553,-117.0654,-111.4502,-11.8774,7.4219,-3.4302
-1.3151,-2.7473,2.7697,15.2588,-92.7124,-87.4634,-11.8774,7.4219,-3.4302
-1.2626,-2.6617,2.6241,10.4370,-69.4580,-65.6738,-11.8774,7.4219,-3.4302
-1.2047,-2.7521,2.6355,1.5259,-28.0151,-27.7100,-11.8774,7.4219,-3.4302
-1.1201,-2.3241,1.9956,23.0713,-10.9863,-4.2114,-11.8774,7.4219,-3.4302
-1.0846,-2.0042,1.7570,16.5405,1.3428,12.0850,-13.5254,5.7251,-2.9419
-1.0364,-1.7238,1.5396,17.2119,18.9819,31.6772,-13.5254,5.7251,-2.9419
-0.9540,-1.2413,1.2327,27.7100,25.3906,41.3818,-13.5254,5.7251,-2.9419
-0.8940,-1.0140,1.0090,33.0200,30.4565,47.1191,-13.5254,5.7251,-2.9419
-0.8312,-0.8707,0.7886,35.4004,34.4849,48.6450,-11.6211,7.6050,-2.9297
-0.7091,-0.5944,0.4927,30.0293,34.6680,46.6919,-11.6211,7.6050,-2.9297
-0.6545,-0.4777,0.3676,20.3247,33.6304,42.6025,-11.6211,7.6050,-2.9297
-0.6051,-0.3998,0.2482,14.7095,27.0996,31.7993,-11.6211,7.6050,-2.9297
-0.5306,-0.3192,0.0795,10.0098,21.9727,25.7568,-10.4980,9.0332,-2.8442
-0.5043,-0.3250,0.0387,8.9722,15.6860,19.5313,-10.4980,9.0332,-2.8442
-0.4935,-0.3411,0.0415,7.3853,2.1973,8.6060,-10.4980,9.0332,-2.8442
-0.4911,-0.4080,0.1774,6.1035,-2.9907,4.0283,-10.4980,9.0332,-2.8442
-0.4951,-0.4612,0.2781,6.6528,-7.2632,0.1221,-10.4980,9.0332,-2.8442
-0.5022,-0.5164,0.3726,7.0190,-10.9253,-4.7607,-10.3760,9.2407,-3.2959
-0.5229,-0.6307,0.5170,3.7231,-10.8643,-6.8359,-10.3760,9.2407,-3.2959
-0.5333,-0.6829,0.5619,1.6479,-9.5825,-8.3618,-10.3760,9.2407,-3.2959
-0.5415,-0.7339,0.5790,-5.0659,-4.8828,-9.5215,-10.3760,9.2407,-3.2959
-0.5632,-0.8142,0.5597,-8.7891,-2.7466,-9.0942,-10.4858,8.8745,-3.5522
-0.5713,-0.8455,0.5376,-10.8643,-1.2817,-8.2397,-10.4858,8.8745,-3.5522

-1.4288,1.6733,1.0397,-63.2935,-184.5093,192.5049,5.3589,-39.8926,1.4160
-1.4398,2.0981,1.3569,-61.3403,-185.7910,187.5610,5.3589,-39.8926,1.4160
-1.3955,2.5643,1.6935,-37.4756,-178.5889,163.8184,-3.6377,-43.4082,0.6592
-1.2074,3.3293,2.3157,-18.7378,-169.9219,143.1274,-3.6377,-43.4082,0.6592
-1.1123,3.5421,2.6294,-2.3193,-158.3862,119.4458,-3.6377,-43.4082,0.6592
-0.9948,3.7457,2.8844,31.7383,-126.0376,66.7725,-3.6377,-43.4082,0.6592
-0.8873,3.7529,3.1825,43.8232,-105.6519,37.1704,-3.6377,-43.4082,0.6592
-0.8987,3.5850,3.2358,51.2695,-84.5947,8.3618,-10.0586,-43.3105,-2.6855
-0.9180,3.3385,3.1838,62.9272,-42.9688,-40.5273,-10.0586,-43.3105,-2.6855
-0.9839,2.6189,3.1334,68.7866,-23.9868,-60.4248,-10.0586,-43.3105,-2.6855
-1.0409,2.4265,3.0133,67.7490,-5.6763,-75.3784,-10.0586,-43.3105,-2.6855
-1.0409,2.2205,2.8678,98.8159,28.9307,-95.4590,-5.1514,-42.1387,-4.9805
-1.0720,1.8853,2.2793,98.5107,41.9312,-103.3325,-5.1514,-42.1387,-4.9805
-1.0608,1.7924,2.0651,101.0132,52.8564,-110.9619,-5.1514,-42.1387,-4.9805
-1.0646,1.7400,1.8601,105.9570,70.6177,-126.9531,-5.1514,-42.1387,-4.9805
-1.0887,1.6329,1.5431,109.2529,77.2705,-136.2305,-5.1514,-42.1387,-4.9805
-1.1198,1.5792,1.4731,108.8867,83.5571,-147.0947,2.3560,-37.8784,-5.2490
-1.1240,1.4894,1.3964,113.7085,97.1680,-170.7764,2.3560,-37.8784,-5.2490
-1.1774,1.1534,1.0774,117.3096,104.1260,-182.7393,2.3560,-37.8784,-5.2490
-1.1997,0.9185,0.9392,121.3379,110.5347,-193.2373,2.3560,-37.8784,-5.2490
-1.2098,0.6707,0.7756,123.0469,116.4551,-209.8389,7.5195,-30.3223,-4.3823
-1.2007,0.0905,0.4473,126.0376,124.5728,-214.8437,7.5195,-30.3223,-4.3823
-1.1708,-0.1920,0.3094,124.5728,126.8921,-216.9800,7.5195,-30.3223,-4.3823
-1.1301,-0.4640,0.1802,114.8071,127.6855,-212.9517,7.5195,-30.3223,-4.3823
-1.0092,-0.9100,-0.1008,104.3091,125.6714,-207.1533,10.7788,-25.5005,-5.2979
-0.9257,-1.0770,-0.2340,95.8862,121.9482,-200.3174,10.7788,-25.5005,-5.2979
-0.8463,-1.2522,-0.3120,80.6885,108.1543,-180.7251,10.7788,-25.5005,-5.2979
-0.6980,-1.4956,-0.4370,88.0127,99.6704,-168.8232,10.7788,-25.5005,-5.2979
-0.5568,-1.5653,-0.5386,43.5181,91.3696,-155.0293,10.7788,-25.5005,-5.2979
-0.4417,-1.6475,-0.5808,24.1699,67.1387,-123.9014,13.5986,-23.7061,-6.9824
-0.2758,-1.7581,-0.6230,25.8789,54.2603,-104.7363,13.5986,-23.7061,-6.9824
-0.2194,-1.7866,-0.6340,26.1841,41.4429,-86.5479,13.5986,-23.7061,-6.9824
-0.1675,-1.7894,-0.6191,19.1650,15.5640,-50.9644,13.5986,-23.7061,-6.9824
-0.1060,-1.7208,-0.5758,15.3198,3.4180,-33.4473,14.3311,-23.7183,-7.6782
-0.0947,-1.6443,-0.5560,10.4370,-7.8735,-17.1509,14.3311,-23.7183,-7.6782
-0.1003,-1.5189,-0.5134,-2.2583,-30.6396,11.0474,14.3311,-23.7183,-7.6782
-0.1315,-1.2391,-0.4563,-10.6201,-41.3208,23.3765,14.3311,-23.7183,-7.6782
-0.1613,-1.0996,-0.4204,-15.1367,-51.8799,34.1797,14.3311,-23.7183,-7.6782
-0.1986,-0.9700,-0.3818,-22.4609,-71.9604,50.8423,13.3789,-23.5962,-6.8726
-0.2952,-0.7811,-0.3058,-25.5737,-81.5430,57.0068,13.3789,-23.5962,-6.8726
-0.3466,-0.7032,-0.2473,-30.2734,-91.1255,62.5610,13.3789,-23.5962,-6.8726
-0.3964,-0.6329,-0.1641,-43.5181,-108.5205,71.2280,13.3789,-23.5962,-6.8726
-0.5078,-0.5162,0.0126,-48.0347,-116.0889,74.8291,11.5601,-24.0723,-7.5439
-0.5696,-0.4736,0.1000,-52.5513,-122.8638,78.0029,11.5601,-24.0723,-7.5439
-0.6466,-0.4362,0.1743,-62.4390,-133.3008,84.1675,11.5601,-24.0723,-7.5439
-0.7855,-0.3772,0.2893,-68.9087,-138.0005,87.0361,11.5601,-24.0723,-7.5439
-0.8661,-0.3744,0.3226,-73.9746,-142.3340,90.1489,11.5601,-24.0723,-7.5439
-0.9508,-0.3616,0.3394,-85.5103,-151.4282,99.2432,8.2764,-26.2451,-7.3730
-1.1517,-0.3967,0.5226,-91.4917,-156.4941,104.8584,8.2764,-26.2451,-7.3730
-1.2209,-0.5800,0.5831,-104.7974,-161.0718,106.6284,8.2764,-26.2451,-7.3730
-1.3193,-0.1195,0.8695,-107.3608,-165.6494,132.2021,8.2764,-26.2451,-7.3730
-1.4528,0.1987,1.2289,-103.0884,-165.4053,136.9019,2.0752,-31.1768,-10.5469
-1.4852,0.3505,1.3730,-101.8677,-164.0015,139.8926,2.0752,-31.1768,-10.5469
-1.5128,0.4797,1.5859,-98.6328,-156.6772,156.6772,2.0752,-31.1768,-10.5469
-1.4058,1.3304,2.2156,-89.5386,-149.5361,156.7383,2.0752,-31.1768,-10.5469
-1.3184,1.6901,2.5496,-82.9468,-138.2446,149.2920,2.0752,-31.1768,-10.5469
-1.1919,1.9960,2.8561,-66.5894,-101.5015,121.2158,-6.1035,-39.0015,-8.9111
-0.9746,2.4413,3.1842,-58.9600,-77.0264,101.1963,-6.1035,-39.0015,-8.9111
-0.8490,2.5728,3.0909,-44.7998,-51.1475,79.7729,-6.1035,-39.0015,-8.9111
-0.8210,2.4697,2.9589,-34.7900,-2.5635,27.7710,-6.1035,-39.0015,-8.9111
-0.7513,1.8584,2.1528,-9.8267,17.3950,5.9204,-9.5459,-43.4814,-6.4575
-0.7245,1.4663,1.8175,-1.0376,30.9448,-11.4746,-9.5459,-43.4814,-6.4575
-0.7067,1.1616,1.6366,-6.8970,45.7153,-35.3394,-9.5459,-43.4814,-6.4575
-0.6328,0.5310,1.0864,1.5869,49.1943,-40.1001,-9.5459,-43.4814,-6.4575
-0.6031,0.2806,0.8394,9.8877,49.1333,-40.7715,-9.5459,-43.4814,-6.4575
-0.5632,0.0863,0.6810,14.0381,40.8936,-31.4331,-6.5674,-43.1396,-9.4482
-0.4890,-0.0930,0.5189,11.7187,34.3628,-23.3154,-6.5674,-43.1396,-9.4482
-0.4585,-0.0819,0.5059,7.8735,27.4048,-14.9536,-6.5674,-43.1396,-9.4482
-0.4385,-0.0209,0.5328,1.4038,14.8926,-1.0986,-6.5674,-43.1396,-9.4482
-0.4249,0.1664,0.6528,0.2441,9.8877,3.7231,-5.2979,-42.0532,-11.2549
-0.4282,0.2671,0.7281,-0.5493,6.2256,7.0801,-5.2979,-42.0532,-11.2549
-0.4351,0.3633,0.7979,-0.6714,2.8076,7.7515,-5.2979,-42.0532,-11.2549
-0.4521,0.5028,0.8964,0.7324,2.8076,5.6763,-5.2979,-42.0532,-11.2549
-0.4628,0.5325,0.9181,2.9297,3.2959,2.4414,-5.2979,-42.0532,-11.2549
-0.4724,0.5315,0.9314,7.3853,5.4321,-5.1880,-5.3345,-41.9678,-10.3760
-0.4858,0.4109,0.9508,9.2163,7.0801,-8.9111,-5.3345,-41.9678,-10.3760
-0.4991,0.3279,0.9430,11.0474,8.9722,-11.9019,-5.3345,-41.9678,-10.3760
-0.5007,0.2690,0.8896,14.5874,11.8408,-14.4653,-5.3345,-41.9678,-10.3760
-0.4998,0.1350,0.8247,13.7329,12.5122,-14.2822,-4.0161,-39.8315,-10.9375
-0.5000,0.0969,0.7585,14.6484,13.0005,-13.1226,-4.0161,-39.8315,-10.9375
-0.4971,0.0883,0.7189,13.0615,12.8784,-10.0098,-4.0161,-39.8315,-10.9375
-0.4912,0.0903,0.6948,7.8735,10.6201,-8.7280,-4.0161,-39.8315,-10.9375
-0.4878,0.0909,0.7039,6.1035,9.0332,-7.6904,-4.0161,-38.8062,-11.3770
-0.4847,0.1007,0.7001,6.4087,6.2256,-5.9204,-3.3447,-38.8062,-11.3770
-0.4709,0.1328,0.7231,4.8218,4.8828,-5.4321,-3.3447,-38.8062,-11.3770
-0.4659,0.1379,0.7421,3.7842,3.6621,-5.4321,-3.3447,-38.8062,-11.3770
-0.4633,0.1349,0.7572,4.2114,2.1973,-5.1270,-3.3447,-38.8062,-11.3770
-0.4647,0.1031,0.7554,7.3853,1.6479,-4.7607,-2.9663,-38.2935,-11.1694
-0.4613,0.0812,0.7596,7.8125,0.6104,-4.3335,-2.9663,-38.2935,-11.1694
-0.4598,0.0581,0.7743,5.6152,-0.7935,-2.9907,-2.9663,-38.2935,-11.1694
-0.4551,0.0469,0.8090,3.2959,-1.0986,-2.0142,-2.9663,-38.2935,-11.1694
-0.4561,0.0565,0.8235,0.6714,-1.1597,-0.6714,-3.0151,-37.5854,-11.3281
-0.4583,0.0641,0.8353,-1.8311,-0.9766,2.0752,-3.0151,-37.5854,-11.3281
-0.4668,0.0908,0.8127,-1.1597,-0.9766,3.3569,-3.0151,-37.5854,-11.3281
-0.4697,0.1182,0.7948,-1.0376,-1.2817,4.5776,-3.0151,-37.5854,-11.3281
-0.4751,0.1486,0.7854,-1.7700,-2.3804,6.2866,-3.0151,-37.5854,-11.3281
-0.4821,0.2109,0.8066,-1.7090,-3.1738,6.5918,-3.4180,-38.0005,-10.1807
-0.4775,0.2345,0.8365,-1.8311,-3.9673,6.3477,-3.4180,-38.0005,-10.1807
-0.4769,0.2485,0.8721,-1.5869,-4.3945,4.8828,-3.4180,-38.0005,-10.1807
-0.4691,0.2632,0.9347,-2.1973,-3.7231,4.0894,-3.4180,-38.0005,-10.1807
-0.4650,0.2626,0.9514,-2.3193,-3.0518,3.1128,-3.4058,-38.4155,-10.9741
-0.4657,0.2585,0.9548,-2.4414,-0.7324,1.3428,-3.4058,-38.4155,-10.9741
-0.4680,0.2419,0.9170,-2.7466,0.5493,0.3052,-3.4058,-38.4155,-10.9741
-0.4707,0.2269,0.8867,-2.6855,1.5869,-0.3052,-3.4058,-38.4155,-10.9741
-0.4738,0.2059,0.8541,-2.1362,2.3193,-0.8545,-3.4058,-38.4155,-10.9741
-0.4742,0.1837,0.8090,-1.5869,1.9531,-0.6714,-4.2358,-38.1836,-11.4258
-0.4718,0.1786,0.7942,-1.0376,1.3428,-0.2441,-4.2358,-38.1836,-11.4258
-0.4694,0.1812,0.7922,-0.3052,-0.2441,0.8545,-4.2358,-38.1836,-11.4258
-0.4653,0.2084,0.7915,0.2441,-0.9766,1.1597,-4.2358,-38.1836,-11.4258
-0.4658,0.2256,0.7961,-0.3052,-1.6479,1.2817,-3.8452,-38.4644,-10.0220
-0.4658,0.2378,0.8021,0.1221,-2.8687,0.3052,-3.8452,-38.4644,-10.0220
-0.4718,0.2421,0.8164,0.6714,-3.2349,-0.0610,-3.8452,-38.4644,-10.0220
-0.4727,0.2378,0.8303,0.9766,-3.6621,-0.6714,-3.8452,-38.4644,-10.0220
-0.4746,0.2325,0.8478,0.9155,-4.2725,-1.8921,-3.8452,-38.4644,-10.0220
-0.4763,0.2191,0.8735,0.8545,-4.0894,-2.1973,-3.6255,-39.0137,-11.3647
-0.4843,0.2006,0.8721,1.9531,-3.9673,-2.2583,-3.6255,-39.0137,-11.3647
-0.4851,0.1802,0.8748,1.7700,-3.6621,-2.5024,-3.6255,-39.0137,-11.3647
-0.4891,0.1703,0.8708,0.5493,-3.3569,-2.1362,-3.6255,-39.0137,-11.3647
-0.4954,0.1727,0.8649,-0.5493,-3.3569,-1.7090,-4.0283,-38.5498,-10.8643

0.4937,1.6892,-0.7068,31.3110,-12.8174,-39.6729,28.0396,-15.3931,-2.7710
0.3176,2.4309,-0.7844,107.7271,-27.3438,-62.6221,26.4038,-10.6323,-2.0020
0.1882,3.2938,-0.8607,246.0937,-55.9082,-152.2217,26.4038,-10.6323,-2.0020
-0.3735,3.9897,-1.2046,300.4150,-59.9976,-206.8481,26.4038,-10.6323,-2.0020
-0.8910,3.6896,-1.6389,364.8682,-63.8428,-266.8457,26.4038,-10.6323,-2.0020
-1.4568,3.0046,-2.2488,397.8271,-67.8711,-378.4790,26.4038,-10.6323,-2.0020
-2.6891,1.8240,-3.3204,347.1680,-92.5903,-418.5181,20.3003,5.0171,2.1240
-3.2893,1.4823,-3.3947,249.2676,-119.5679,-451.6602,20.3003,5.0171,2.1240
-3.8970,1.1570,-2.8936,115.4175,-194.2139,-501.4038,20.3003,5.0171,2.1240
-3.9995,0.6676,-0.8489,119.9341,-218.5059,-520.9351,20.3003,5.0171,2.1240
-3.9995,0.1433,-0.0865,175.0488,-223.4497,-540.3442,5.9326,14.1602,3.9917
-3.9995,-0.5400,0.3429,270.2026,-183.1665,-566.4673,5.9326,14.1602,3.9917
-3.9995,-2.6556,0.6726,337.0972,-147.6440,-565.3076,5.9326,14.1602,3.9917
-3.9995,-3.4138,0.8314,347.4121,-109.0698,-552.9175,5.9326,14.1602,3.9917
-3.9995,-3.9995,0.8607,269.7144,-34.2407,-494.8120,5.9326,14.1602,3.9917
-2.9385,-3.9995,0.5663,159.0576,-10.1929,-459.2285,-12.6709,19.3359,12.6953
-2.3457,-3.9995,0.1047,103.0884,2.1973,-421.4478,-12.6709,19.3359,12.6953
-1.8877,-3.9995,0.6559,74.7681,12.8174,-303.2227,-12.6709,19.3359,12.6953
-1.0690,-3.9995,-0.2991,115.2954,15.5029,-232.8491,-12.6709,19.3359,12.6953
-0.9219,-3.9995,-0.2428,93.3228,14.2822,-133.3008,-23.4131,15.2466,13.9526
-1.0057,-3.9995,0.2277,-11.7798,11.4136,40.4663,-23.4131,15.2466,13.9526
-1.5712,-3.9995,0.6841,-34.6069,18.7988,115.0513,-23.4131,15.2466,13.9526
-1.8700,-3.9995,0.8074,-62.8052,28.9307,178.6499,-23.4131,15.2466,13.9526
-2.1141,-3.8723,0.9683,-93.2007,58.2886,266.2964,-23.4131,15.2466,13.9526
-2.3821,-2.1974,0.9844,-98.0835,75.9277,291.6260,-14.1113,19.4824,11.6943
-2.3882,-1.6086,0.8904,-96.0083,91.9189,304.6265,-14.1113,19.4824,11.6943
-2.3402,-1.4135,0.8201,-90.5151,120.7886,308.7769,-14.1113,19.4824,11.6943
-2.1445,-1.6500,1.2714,-84.1675,128.2349,304.6875,-14.1113,19.4824,11.6943
-2.0896,-1.7954,1.5703,-58.7769,142.5171,310.3027,0.4028,18.1274,10.6934
-2.1353,-1.9207,1.7701,-20.8130,158.8745,332.1533,0.4028,18.1274,10.6934
-2.4490,-2.1173,1.8595,5.6152,193.4814,346.8628,0.4028,18.1274,10.6934
-2.6809,-2.0868,1.7993,8.6670,210.2661,364.1968,0.4028,18.1274,10.6934
-2.9114,-1.8057,1.6449,-1.0986,226.0742,381.9580,0.4028,18.1274,10.6934
-3.1085,-1.3308,1.3788,-32.2876,252.2583,406.8604,13.5010,14.1968,9.8389
-3.3180,-0.1724,0.7401,-63.9038,262.8784,408.1421,13.5010,14.1968,9.8389
-3.2235,0.4028,0.3947,-105.5298,273.3154,400.5737,13.5010,14.1968,9.8389
-3.0532,0.8800,-0.0410,-153.6255,284.5459,383.1177,13.5010,14.1968,9.8389
-2.7461,1.2368,-0.5234,-246.0327,306.0303,320.7397,28.3447,6.8604,10.9131
-2.0204,1.4163,-1.0542,-262.8174,314.6362,280.7617,28.3447,6.8604,10.9131
-1.6763,1.1918,-1.4114,-253.1738,318.5425,241.2109,28.3447,6.8604,10.9131
-1.3055,0.9603,-1.7369,-184.5093,298.6450,166.1987,28.3447,6.8604,10.9131
-0.7021,0.7736,-1.8975,-78.6133,273.0103,138.7329,28.3447,6.8604,10.9131
-0.6216,0.2852,-2.2013,-7.9346,256.7749,129.8828,33.5938,2.1729,14.0015
-0.1304,0.5389,-2.3391,-13.0615,230.7739,112.1216,33.5938,2.1729,14.0015
0.2560,0.6852,-2.6177,5.6152,158.8135,98.8159,33.5938,2.1729,14.0015
0.3793,0.7966,-2.6836,-17.2729,118.1641,82.6416,33.5938,2.1729,14.0015
0.4561,1.0552,-2.7114,-39.4287,76.4771,66.3452,33.5938,2.1729,17.1265
0.4943,1.3872,-2.7119,-72.9980,-3.3569,20.7520,35.9863,-1.4160,18.0786
0.4069,2.0586,-2.7512,-76.5381,-39.7949,-9.8267,35.9863,-1.4160,18.0786
0.2777,2.1932,-2.8359,-59.5703,-75.2563,-46.0205,35.9863,-1.4160,18.0786
0.0923,2.1375,-2.8771,12.4512,-145.9351,-126.9531,35.9863,-1.4160,18.0786
-0.5177,1.4689,-2.6575,51.0864,-181.6406,-164.6118,33.6426,1.5259,14.1479
-0.8788,1.0023,-2.4274,76.8433,-215.4541,-198.2422,33.6426,1.5259,14.1479
